feature,missing_rate,unique_count,mean,std,min,max,target_corr,alpha,valid_year
hs_pitcher_batter_hand_logit_rel,0.0,611,-0.017975931987166405,0.16862237453460693,-0.6101241707801819,0.7854272723197937,0.04093029807061418,100,2024
hs_pitcher_count_n,0.0,786,425.50738525390625,586.0447387695312,0.0,3648.0,0.021362803237739366,100,2024
hs_pitcher_count_rate,0.0,2560,0.5283670425415039,0.03389398753643036,0.38462427258491516,0.6633653044700623,0.03542269980372171,100,2024
hs_pitcher_count_rel,0.0,2561,-0.003214430995285511,0.03389398753643036,-0.14695723354816437,0.13178378343582153,0.035422700668809065,100,2024
hs_pitcher_count_logit_rel,0.0,2561,-0.012337783351540565,0.1369268149137497,-0.5964605212211609,0.5518329739570618,0.03536487144061496,100,2024
hs_batter_n,0.0,322,4651.001953125,3782.05078125,0.0,11655.0,0.007687305638881977,100,2024
hs_batter_rate,0.0,337,0.528648853302002,0.028531227260828018,0.43981805443763733,0.6883681416511536,-0.0021395599646387283,100,2024
hs_batter_rel,0.0,337,-0.002932692179456353,0.028531227260828018,-0.0917634591460228,0.15678662061691284,-0.0021395599336628394,100,2024
hs_batter_logit_rel,0.0,337,-0.011126263998448849,0.11658871173858643,-0.36839497089385986,0.6660067439079285,-0.0021042474989316734,100,2024
hs_pitcher_batter_n,0.0,180,15.918234825134277,27.792177200317383,0.0,207.0,0.015681026604105065,100,2024
hs_pitcher_batter_rate,0.0,1685,0.5304861068725586,0.016666967421770096,0.419343501329422,0.6291658282279968,0.021191262836591996,100,2024
hs_pitcher_batter_rel,0.0,1685,-0.0010954162571579218,0.016666967421770096,-0.11223800480365753,0.0975843220949173,0.021191264459862823,100,2024
hs_pitcher_batter_logit_rel,0.0,1685,-0.004266851581633091,0.06710465997457504,-0.4519633948802948,0.4021454453468323,0.021243435704042954,100,2024
hs_pitcher_n,0.0,290,2460.622802734375,2343.332275390625,0.0,8670.0,-0.018478377547150135,300,2022
hs_pitcher_rate,0.0,302,0.539060115814209,0.03726210817694664,0.4487018883228302,0.6916766166687012,0.07631455215794969,300,2022
hs_pitcher_rel,0.0,302,-0.004082219209522009,0.03726210817694664,-0.09444046765565872,0.14853423833847046,0.07631455133613756,300,2022
hs_pitcher_logit_rel,0.0,302,-0.015423223376274109,0.15160715579986572,-0.37891659140586853,0.6349696516990662,0.07637611883811615,300,2022
hs_pitcher_game_type_n,0.0,334,2327.22607421875,2366.143310546875,0.0,8670.0,-0.025163982554907333,300,2022
hs_pitcher_game_type_rate,0.0,383,0.5355865955352783,0.041551247239112854,0.4076998829841614,0.6916766166687012,0.1113405041908083,300,2022
hs_pitcher_game_type_rel,0.0,383,-0.007555739488452673,0.041551247239112854,-0.13544248044490814,0.14853423833847046,0.11134050060109212,300,2022
hs_pitcher_game_type_logit_rel,0.0,383,-0.02920486032962799,0.16945812106132507,-0.546481728553772,0.6349696516990662,0.11158661498670099,300,2022
hs_pitcher_batter_hand_n,0.0,501,1242.2786865234375,1201.0301513671875,0.0,5135.0,-0.016391576201269187,300,2022
hs_pitcher_batter_hand_rate,0.0,594,0.5384024381637573,0.035463787615299225,0.4195270240306854,0.6703418493270874,0.07781742333700424,300,2022
hs_pitcher_batter_hand_rel,0.0,594,-0.004739908967167139,0.035463787615299225,-0.1236153244972229,0.12719948589801788,0.07781742264324819,300,2022
hs_pitcher_batter_hand_logit_rel,0.0,594,-0.01831728219985962,0.14361689984798431,-0.4977148771286011,0.5367319583892822,0.07789656851061162,300,2022
hs_pitcher_count_n,0.0,615,324.1838684082031,413.3515930175781,0.0,2263.0,-0.008438297415699198,300,2022
hs_pitcher_count_rate,0.0,2270,0.5409316420555115,0.022566528990864754,0.457400918006897,0.6362993121147156,0.061662923953309995,300,2022
hs_pitcher_count_rel,0.0,2273,-0.0022106862161308527,0.022566528990864754,-0.08574143797159195,0.09315697848796844,0.06166291945908843,300,2022
hs_pitcher_count_logit_rel,0.0,2273,-0.008562211878597736,0.09117035567760468,-0.3438100218772888,0.38633832335472107,0.061642948931014144,300,2022
hs_batter_n,0.0,288,3106.579833984375,2437.2021484375,0.0,6914.0,-0.049418292517017716,300,2022
hs_batter_rate,0.0,315,0.5422767996788025,0.02892182022333145,0.48224058747291565,0.6871585249900818,0.059481763445277065,300,2022
hs_batter_rel,0.0,315,-0.0008655581623315811,0.028921818360686302,-0.06090175360441208,0.14401617646217346,0.05948175832218768,300,2022
hs_batter_logit_rel,0.0,315,-0.002669875742867589,0.11861879378557205,-0.24406708776950836,0.6138688921928406,0.05962157274375599,300,2022
hs_pitcher_batter_n,0.0,136,13.872579574584961,22.91490364074707,0.0,148.0,-0.01675926739083183,300,2022
hs_pitcher_batter_rate,0.0,1291,0.5426014065742493,0.006684675347059965,0.49699631333351135,0.5931643843650818,0.03136127100704,300,2022
hs_pitcher_batter_rel,0.0,1291,-0.0005409942823462188,0.006684674881398678,-0.046146027743816376,0.05002201721072197,0.03136122770100168,300,2022
hs_pitcher_batter_logit_rel,0.0,1291,-0.0021498925052583218,0.026935013011097908,-0.18501444160938263,0.20406270027160645,0.0313293365437912,300,2022
hs_pitcher_n,0.0,305,3178.159423828125,2861.623779296875,0.0,10931.0,0.02377047264220075,300,2023
hs_pitcher_rate,0.0,318,0.5368604063987732,0.0390843041241169,0.44356727600097656,0.6850267052650452,0.037760662680669244,300,2023
hs_pitcher_rel,0.0,318,-0.002676066244021058,0.0390843003988266,-0.09596922248601913,0.14549022912979126,0.03776066300931312,300,2023
hs_pitcher_logit_rel,0.0,318,-0.009669017978012562,0.15897893905639648,-0.38517361879348755,0.6184932589530945,0.03746806571278657,300,2023
hs_pitcher_game_type_n,0.0,362,2990.047607421875,2900.352294921875,0.0,10931.0,0.02369454317787345,300,2023
hs_pitcher_game_type_rate,0.0,420,0.5330079197883606,0.04450981318950653,0.3979995548725128,0.7067400813102722,0.031438454546606175,300,2023
hs_pitcher_game_type_rel,0.0,420,-0.0065286061726510525,0.04450980946421623,-0.14153695106506348,0.16720359027385712,0.03143845092294023,300,2023
hs_pitcher_game_type_logit_rel,0.0,420,-0.02483248896896839,0.18183216452598572,-0.5722841620445251,0.7211268544197083,0.03086198180257654,300,2023
hs_pitcher_batter_hand_n,0.0,542,1605.34326171875,1465.05615234375,0.0,6882.0,0.02417274332156442,300,2023
hs_pitcher_batter_hand_rate,0.0,627,0.536557137966156,0.03839417174458504,0.39216551184654236,0.6909647583961487,0.0470494079122742,300,2023
hs_pitcher_batter_hand_rel,0.0,627,-0.0029793628491461277,0.03839417174458504,-0.14737099409103394,0.15142828226089478,0.0470494056860218,300,2023
hs_pitcher_batter_hand_logit_rel,0.0,627,-0.011056516319513321,0.15591305494308472,-0.5966955423355103,0.6461567282676697,0.04684414472374093,300,2023
hs_pitcher_count_n,0.0,720,418.19036865234375,513.193359375,0.0,2899.0,0.02269935688064471,300,2023
hs_pitcher_count_rate,0.0,2558,0.5382885336875916,0.025962742045521736,0.4470435380935669,0.6499013900756836,0.041584276104828066,300,2023
hs_pitcher_count_rel,0.0,2559,-0.001247950829565525,0.025962742045521736,-0.0924929678440094,0.1103648841381073,0.04158427489116045,300,2023
hs_pitcher_count_logit_rel,0.0,2559,-0.004581543616950512,0.10497000813484192,-0.37110015749931335,0.46012890338897705,0.04154493263940605,300,2023
hs_batter_n,0.0,314,3924.316650390625,3117.79638671875,0.0,9472.0,0.0037192955158078618,300,2023
hs_batter_rate,0.0,326,0.5356762409210205,0.030222924426198006,0.4830785095691681,0.6839686036109924,-0.006387439166024367,300,2023
hs_batter_rel,0.0,326,-0.003860251512378454,0.030222924426198006,-0.0564580038189888,0.14443208277225494,-0.00638743883627574,300,2023
hs_batter_logit_rel,0.0,326,-0.014670233242213726,0.12398716062307358,-0.22618871927261353,0.6135935187339783,-0.006387891677083126,300,2023
hs_pitcher_batter_n,0.0,162,16.475439071655273,26.420839309692383,0.0,185.0,0.009913726586811143,300,2023
hs_pitcher_batter_rate,0.0,1619,0.5389954447746277,0.007419783156365156,0.48625922203063965,0.5868229269981384,0.020617039315866354,300,2023
hs_pitcher_batter_rel,0.0,1619,-0.0005410293815657496,0.0074197836220264435,-0.05327727645635605,0.04728644713759422,0.020617017152992807,300,2023
hs_pitcher_batter_logit_rel,0.0,1619,-0.002144093159586191,0.029862066730856895,-0.21345379948616028,0.19237010180950165,0.020649303736629383,300,2023
hs_pitcher_n,0.0,297,3241.064208984375,3371.728271484375,0.0,13637.0,0.02304749963943516,300,2024
hs_pitcher_rate,0.0,311,0.5271360874176025,0.035567011684179306,0.4210527539253235,0.6652690172195435,0.03310178211569314,300,2024
hs_pitcher_rel,0.0,311,-0.004445437341928482,0.035567011684179306,-0.11052877455949783,0.13368748128414154,0.033101784482987055,300,2024
hs_pitcher_logit_rel,0.0,311,-0.01717214100062847,0.1439608931541443,-0.4449477195739746,0.5603697896003723,0.03294826700087684,300,2024
hs_pitcher_game_type_n,0.0,368,3010.484375,3399.991943359375,0.0,13539.0,0.02292271840362276,300,2024
hs_pitcher_game_type_rate,0.0,418,0.5230555534362793,0.03849518671631813,0.4210527539253235,0.6652690172195435,0.030689523580104086,300,2024
hs_pitcher_game_type_rel,0.0,419,-0.008525945246219635,0.03849518671631813,-0.11052877455949783,0.13368748128414154,0.030689524751107693,300,2024
hs_pitcher_game_type_logit_rel,0.0,419,-0.0334712453186512,0.1560032069683075,-0.4449477195739746,0.5603697896003723,0.030428065094881523,300,2024
hs_pitcher_batter_hand_n,0.0,535,1640.5743408203125,1726.5762939453125,0.0,7588.0,0.02243817695791457,300,2024
hs_pitcher_batter_hand_rate,0.0,611,0.5273209810256958,0.034270260483026505,0.39188793301582336,0.6411023139953613,0.0436944056136715,300,2024
hs_pitcher_batter_hand_rel,0.0,611,-0.004260568413883448,0.034270260483026505,-0.13969357311725616,0.10952078551054001,0.04369440636137672,300,2024
hs_pitcher_batter_hand_logit_rel,0.0,611,-0.01655968837440014,0.13836631178855896,-0.5658776760101318,0.4536571800708771,0.043629711775765696,300,2024
hs_pitcher_count_n,0.0,786,425.50738525390625,586.0447387695312,0.0,3648.0,0.021362803237739366,300,2024
hs_pitcher_count_rate,0.0,2561,0.5295965671539307,0.023851100355386734,0.42759424448013306,0.6284420490264893,0.03699521671002223,300,2024
hs_pitcher_count_rel,0.0,2561,-0.001984936650842428,0.023851100355386734,-0.10398728400468826,0.09686051309108734,0.036995217087031726,300,2024
hs_pitcher_count_logit_rel,0.0,2561,-0.007681242190301418,0.09612497687339783,-0.4181678891181946,0.3990444242954254,0.0369837779801876,300,2024
hs_batter_n,0.0,322,4651.001953125,3782.05078125,0.0,11655.0,0.007687305638881977,300,2024
hs_batter_rate,0.0,337,0.5280278325080872,0.023818407207727432,0.47792041301727295,0.6760324239730835,-0.0019545024487890067,300,2024
hs_batter_rel,0.0,337,-0.0035537139046937227,0.023818405345082283,-0.053661100566387177,0.14445093274116516,-0.001954500941268299,300,2024
hs_batter_logit_rel,0.0,337,-0.013868357054889202,0.09670618176460266,-0.21487028896808624,0.6091032028198242,-0.0018961932201238918,300,2024
hs_pitcher_batter_n,0.0,180,15.918234825134277,27.792177200317383,0.0,207.0,0.015681026604105065,300,2024
hs_pitcher_batter_rate,0.0,1685,0.5311422944068909,0.0071395933628082275,0.46640345454216003,0.583467423915863,0.021059634798593452,300,2024
hs_pitcher_batter_rel,0.0,1685,-0.00043917217408306897,0.007139593828469515,-0.0651780441403389,0.051885899156332016,0.021059644797355195,300,2024
hs_pitcher_batter_logit_rel,0.0,1685,-0.0017384313978254795,0.02868756651878357,-0.26108336448669434,0.21052944660186768,0.02108516541602243,300,2024
hs_pitcher_n,0.0,290,2460.622802734375,2343.332275390625,0.0,8670.0,-0.018478377547150135,1000,2022
hs_pitcher_rate,0.0,302,0.5391550660133362,0.027220552787184715,0.4671078026294708,0.6284320950508118,0.07394279354918441,1000,2022
hs_pitcher_rel,0.0,302,-0.003987262956798077,0.027220552787184715,-0.0760345533490181,0.08528973907232285,0.07394279400222875,1000,2022
hs_pitcher_logit_rel,0.0,302,-0.015576331876218319,0.10996706038713455,-0.3047586977481842,0.3524967133998871,0.074007515342214,1000,2022
hs_pitcher_game_type_n,0.0,334,2327.22607421875,2366.143310546875,0.0,8670.0,-0.025163982554907333,1000,2022
hs_pitcher_game_type_rate,0.0,383,0.5369724631309509,0.02999849058687687,0.4493378698825836,0.6391618251800537,0.10160699935815772,1000,2022
hs_pitcher_game_type_rel,0.0,383,-0.0061698611825704575,0.02999849058687687,-0.09380447119474411,0.09601949900388718,0.10160699841522827,1000,2022
hs_pitcher_game_type_logit_rel,0.0,383,-0.024270612746477127,0.12134245783090591,-0.3763458728790283,0.398728609085083,0.10177513568425596,1000,2022
hs_pitcher_batter_hand_n,0.0,501,1242.2786865234375,1201.0301513671875,0.0,5135.0,-0.016391576201269187,1000,2022
hs_pitcher_batter_hand_rate,0.0,594,0.5396207571029663,0.023638760671019554,0.45516571402549744,0.6080471873283386,0.07393901739112285,1000,2022
hs_pitcher_batter_hand_rel,0.0,594,-0.003521569073200226,0.023638758808374405,-0.08797664195299149,0.06490485370159149,0.07393901010247772,1000,2022
hs_pitcher_batter_hand_logit_rel,0.0,594,-0.013832822442054749,0.09537608176469803,-0.3528197109699249,0.26611149311065674,0.07391184249732653,1000,2022
hs_pitcher_count_n,0.0,615,324.1838684082031,413.3515930175781,0.0,2263.0,-0.008438297415699198,1000,2022
hs_pitcher_count_rate,0.0,2269,0.5421363115310669,0.012000001035630703,0.4911913573741913,0.6041207909584045,0.05589470565288357,1000,2022
hs_pitcher_count_rel,0.0,2273,-0.0010060291970148683,0.012000001035630703,-0.05195099487900734,0.060978446155786514,0.05589469214939524,1000,2022
hs_pitcher_count_logit_rel,0.0,2273,-0.003952855244278908,0.04842637851834297,-0.20823781192302704,0.24966545403003693,0.05584756080751375,1000,2022
hs_batter_n,0.0,288,3106.579833984375,2437.2021484375,0.0,6914.0,-0.049418292517017716,1000,2022
hs_batter_rate,0.0,315,0.5400044918060303,0.020063258707523346,0.4904042184352875,0.6358811259269714,0.05545739164145905,1000,2022
hs_batter_rel,0.0,315,-0.003137859981507063,0.020063258707523346,-0.05273812636733055,0.0927388072013855,0.05545738479897373,1000,2022
hs_batter_logit_rel,0.0,315,-0.012322887778282166,0.08141744136810303,-0.21138739585876465,0.38453176617622375,0.05559024728555292,1000,2022
hs_pitcher_batter_n,0.0,136,13.872579574584961,22.91490364074707,0.0,148.0,-0.01675926739083183,1000,2022
hs_pitcher_batter_rate,0.0,1290,0.5429667234420776,0.0022220031823962927,0.5274410247802734,0.5618447065353394,0.030788452055230214,1000,2022
hs_pitcher_batter_rel,0.0,1291,-0.00017559486150275916,0.0022220020182430744,-0.01570134237408638,0.018702328205108643,0.03078831457668599,1000,2022
hs_pitcher_batter_logit_rel,0.0,1291,-0.0007042121724225581,0.008953038603067398,-0.06312515586614609,0.07565239071846008,0.030778371440485515,1000,2022
hs_pitcher_n,0.0,305,3178.159423828125,2861.623779296875,0.0,10931.0,0.02377047264220075,1000,2023
hs_pitcher_rate,0.0,318,0.5369796752929688,0.030867666006088257,0.45626163482666016,0.6508511900901794,0.04069226991056898,1000,2023
hs_pitcher_rel,0.0,318,-0.0025568397250026464,0.030867664143443108,-0.08327487856149673,0.11131466925144196,0.04069226918906055,1000,2023
hs_pitcher_logit_rel,0.0,318,-0.009660514071583748,0.12495032697916031,-0.33387869596481323,0.4643058776855469,0.04058801703957322,1000,2023
hs_pitcher_game_type_n,0.0,362,2990.047607421875,2900.352294921875,0.0,10931.0,0.02369454317787345,1000,2023
hs_pitcher_game_type_rate,0.0,420,0.5342904329299927,0.03341114521026611,0.4302823543548584,0.668149471282959,0.034620312585090234,1000,2023
hs_pitcher_game_type_rel,0.0,420,-0.005246069747954607,0.03341114893555641,-0.10925416648387909,0.1286129653453827,0.03462031409960437,1000,2023
hs_pitcher_game_type_logit_rel,0.0,420,-0.020382970571517944,0.1354684680700302,-0.43917617201805115,0.5413504242897034,0.03435491805789843,1000,2023
hs_pitcher_batter_hand_n,0.0,542,1605.34326171875,1465.05615234375,0.0,6882.0,0.02417274332156442,1000,2023
hs_pitcher_batter_hand_rate,0.0,627,0.5372213125228882,0.027503177523612976,0.42954221367836,0.6409884691238403,0.0489559593531499,1000,2023
hs_pitcher_batter_hand_rel,0.0,627,-0.0023152066860347986,0.027503179386258125,-0.10999429225921631,0.10145194828510284,0.048955962877924496,1000,2023
hs_pitcher_batter_hand_logit_rel,0.0,627,-0.00885771308094263,0.11112692952156067,-0.4421960115432739,0.42118000984191895,0.04892502069267202,1000,2023
hs_pitcher_count_n,0.0,720,418.19036865234375,513.193359375,0.0,2899.0,0.02269935688064471,1000,2023
hs_pitcher_count_rate,0.0,2548,0.5390021800994873,0.01459561288356781,0.4778745174407959,0.6039213538169861,0.040314225781690013,1000,2023
hs_pitcher_count_rel,0.0,2559,-0.0005343081429600716,0.01459561288356781,-0.0616619773209095,0.06438484787940979,0.0403142231369402,1000,2023
hs_pitcher_count_logit_rel,0.0,2559,-0.0020124667789787054,0.05886392295360565,-0.24703659117221832,0.2633543312549591,0.040317426384277454,1000,2023
hs_batter_n,0.0,314,3924.316650390625,3117.79638671875,0.0,9472.0,0.0037192955158078618,1000,2023
hs_batter_rate,0.0,326,0.5343261957168579,0.021877609193325043,0.4870011508464813,0.6508223414421082,-0.0061347615357095955,1000,2023
hs_batter_rel,0.0,326,-0.005210353061556816,0.021877611055970192,-0.05253536254167557,0.11128586530685425,-0.006134762174223274,1000,2023
hs_batter_logit_rel,0.0,326,-0.020592138171195984,0.08884776383638382,-0.21048401296138763,0.4641790986061096,-0.006120813520312696,1000,2023
hs_pitcher_batter_n,0.0,162,16.475439071655273,26.420839309692383,0.0,185.0,0.009913726586811143,1000,2023
hs_pitcher_batter_rate,0.0,1611,0.5393574237823486,0.002497262554243207,0.5201578736305237,0.5564554929733276,0.020356925420737672,1000,2023
hs_pitcher_batter_rel,0.0,1619,-0.00017908171867020428,0.0024972634855657816,-0.019378628581762314,0.016919003799557686,0.0203568600304424,1000,2023
hs_pitcher_batter_logit_rel,0.0,1619,-0.0007168955635279417,0.010049586184322834,-0.07780163735151291,0.06831224262714386,0.02036824346912919,1000,2023
hs_pitcher_n,0.0,297,3241.064208984375,3371.728271484375,0.0,13637.0,0.02304749963943516,1000,2024
hs_pitcher_rate,0.0,311,0.5278447866439819,0.02770276553928852,0.4309239089488983,0.6090250015258789,0.03565871395388747,1000,2024
hs_pitcher_rel,0.0,311,-0.0037367180921137333,0.02770276367664337,-0.10065761208534241,0.07744348049163818,0.03565871855561863,1000,2024
hs_pitcher_logit_rel,0.0,311,-0.014627067372202873,0.11166316270828247,-0.4045771062374115,0.31672123074531555,0.03563174537738203,1000,2024
hs_pitcher_game_type_n,0.0,368,3010.484375,3399.991943359375,0.0,13539.0,0.02292271840362276,1000,2024
hs_pitcher_game_type_rate,0.0,419,0.524986743927002,0.029069654643535614,0.4309239089488983,0.6355621814727783,0.032691257698366304,1000,2024
hs_pitcher_game_type_rel,0.0,419,-0.006594812963157892,0.029069654643535614,-0.10065761208534241,0.1039806604385376,0.03269126229189033,1000,2024
hs_pitcher_game_type_logit_rel,0.0,419,-0.026074904948472977,0.1172628253698349,-0.4045771062374115,0.42965948581695557,0.032586623455384475,1000,2024
hs_pitcher_batter_hand_n,0.0,535,1640.5743408203125,1726.5762939453125,0.0,7588.0,0.02243817695791457,1000,2024
hs_pitcher_batter_hand_rate,0.0,611,0.5285708904266357,0.024676023051142693,0.4179779887199402,0.6031262278556824,0.04484438764459745,1000,2024
hs_pitcher_batter_hand_rel,0.0,611,-0.0030106292106211185,0.024676019325852394,-0.11360351741313934,0.07154469937086105,0.044844391947491104,1000,2024
hs_pitcher_batter_hand_logit_rel,0.0,611,-0.0118024917319417,0.09937147796154022,-0.45757392048835754,0.2920137345790863,0.044835196124425956,1000,2024
hs_pitcher_count_n,0.0,786,425.50738525390625,586.0447387695312,0.0,3648.0,0.021362803237739366,1000,2024
hs_pitcher_count_rate,0.0,2561,0.5307540893554688,0.013713459484279156,0.46195653080940247,0.5945326089859009,0.03714351123194257,1000,2024
hs_pitcher_count_rel,0.0,2561,-0.0008274281863123178,0.01371346041560173,-0.06962499022483826,0.06295112520456314,0.03714351013227556,1000,2024
hs_pitcher_count_logit_rel,0.0,2561,-0.003224295796826482,0.055186931043863297,-0.2789630591869354,0.2562407851219177,0.03713975216491073,1000,2024
hs_batter_n,0.0,322,4651.001953125,3782.05078125,0.0,11655.0,0.007687305638881977,1000,2024
hs_batter_rate,0.0,337,0.5275633335113525,0.017981668934226036,0.48730000853538513,0.6448431611061096,-0.001778212060695688,1000,2024
hs_batter_rel,0.0,337,-0.004018151666969061,0.017981672659516335,-0.044281501322984695,0.1132616475224495,-0.0017782080388901698,1000,2024
hs_batter_logit_rel,0.0,337,-0.015934916213154793,0.07262381166219711,-0.17730532586574554,0.46995317935943604,-0.0017177040295043217,1000,2024
hs_pitcher_batter_n,0.0,180,15.918234825134277,27.792177200317383,0.0,207.0,0.015681026604105065,1000,2024
hs_pitcher_batter_rate,0.0,1681,0.5314386487007141,0.002432732144370675,0.5051669478416443,0.5513541102409363,0.02079470223600343,1000,2024
hs_pitcher_batter_rel,0.0,1685,-0.00014282480697147548,0.0024327316787093878,-0.026414550840854645,0.019772609695792198,0.020794726291524252,1000,2024
hs_pitcher_batter_logit_rel,0.0,1685,-0.000570594216696918,0.009770030155777931,-0.10582587122917175,0.079648956656456,0.02080482405310932,1000,2024
