feature,importance,alpha,feature_set,valid_year
pitcher_team_id,0.04430729473299623,50,pitcher_batter_hand,2022
batter_team_id,0.11740468251374118,50,pitcher_batter_hand,2022
asof_pitcher_n,0.6038077351258093,50,pitcher_batter_hand,2022
asof_pitcher_success_rate,1.0035051205413972,50,pitcher_batter_hand,2022
asof_pitcher_reverse_rate,0.5115578340957833,50,pitcher_batter_hand,2022
asof_pitcher_middle_rate,0.3426110911945699,50,pitcher_batter_hand,2022
asof_pitcher_ball_rate,0.17483891374468435,50,pitcher_batter_hand,2022
asof_pitcher_strike_rate,0.2016622493277934,50,pitcher_batter_hand,2022
asof_pitcher_prev1_game_success_rate,0.20650041456994458,50,pitcher_batter_hand,2022
asof_pitcher_prev3_game_success_rate,0.114284103558239,50,pitcher_batter_hand,2022
asof_pitcher_prev5_game_success_rate,0.3327709211031363,50,pitcher_batter_hand,2022
asof_pitcher_prev1_game_middle_rate,0.15471408353103244,50,pitcher_batter_hand,2022
asof_pitcher_prev3_game_middle_rate,0.16942809846533885,50,pitcher_batter_hand,2022
asof_pitcher_prev5_game_middle_rate,0.06692803802666064,50,pitcher_batter_hand,2022
asof_batter_n,0.11969344839260426,50,pitcher_batter_hand,2022
asof_batter_success_rate,0.3741006373056166,50,pitcher_batter_hand,2022
asof_batter_middle_rate,0.05497119099164234,50,pitcher_batter_hand,2022
asof_pitcher_pitchmix_n,0.4992683462467347,50,pitcher_batter_hand,2022
asof_pitcher_fastball_rate,0.13443900943080017,50,pitcher_batter_hand,2022
asof_pitcher_breaking_rate,0.09042145352043336,50,pitcher_batter_hand,2022
asof_pitcher_offspeed_rate,0.05319097976486188,50,pitcher_batter_hand,2022
hs_pitcher_batter_hand_logit_rel,0.09329803153409642,50,pitcher_batter_hand,2022
hs_pitcher_batter_hand_n,0.7001666742222425,50,pitcher_batter_hand,2022
hs_pitcher_batter_hand_rate,0.348848275701179,50,pitcher_batter_hand,2022
hs_pitcher_batter_hand_rel,0.29409995136975164,50,pitcher_batter_hand,2022
hs_pitcher_logit_rel,0.9651179664763205,50,pitcher_batter_hand,2022
hs_pitcher_n,0.5968708558946709,50,pitcher_batter_hand,2022
hs_pitcher_rate,0.35967912221421644,50,pitcher_batter_hand,2022
hs_pitcher_rel,0.4480970094499331,50,pitcher_batter_hand,2022
top_bottom_code,0.0,50,pitcher_batter_hand,2022
game_type_code,3.1577219975248814,50,pitcher_batter_hand,2022
base_state_code,0.4546245733295019,50,pitcher_batter_hand,2022
pitcher_id_code,0.5820753703403976,50,pitcher_batter_hand,2022
batter_id_code,0.21476796189804823,50,pitcher_batter_hand,2022
count_index,0.2596698784607093,50,pitcher_batter_hand,2022
two_strike,0.022311024597427655,50,pitcher_batter_hand,2022
three_ball,0.14149400973369977,50,pitcher_batter_hand,2022
full_count,0.02518522235421597,50,pitcher_batter_hand,2022
pitcher_count,0.0,50,pitcher_batter_hand,2022
hitter_count,0.2533882654803478,50,pitcher_batter_hand,2022
even_count,0.0,50,pitcher_batter_hand,2022
runner_on,0.0,50,pitcher_batter_hand,2022
scoring_position,1.0857505583746725,50,pitcher_batter_hand,2022
abs_score_diff_pitcher_team,0.32383822942005996,50,pitcher_batter_hand,2022
pitcher_team_leading,0.020300374090548644,50,pitcher_batter_hand,2022
pitcher_team_trailing,0.046579130576723686,50,pitcher_batter_hand,2022
late_inning,0.05182798987647916,50,pitcher_batter_hand,2022
te_pitcher_id,4.208703585591857,50,pitcher_batter_hand,2022
te_pitcher_id_delta,3.5287331368482966,50,pitcher_batter_hand,2022
te_batter_id,0.4074403691064769,50,pitcher_batter_hand,2022
te_batter_id_delta,0.37532814780818813,50,pitcher_batter_hand,2022
te_pitcher_team_id,0.29612474376160486,50,pitcher_batter_hand,2022
te_pitcher_team_id_delta,0.37218998080238097,50,pitcher_batter_hand,2022
te_batter_team_id,1.4910895100499963,50,pitcher_batter_hand,2022
te_batter_team_id_delta,1.7833605003313049,50,pitcher_batter_hand,2022
te_game_type,1.5407943600480607,50,pitcher_batter_hand,2022
te_game_type_delta,0.4193304100900733,50,pitcher_batter_hand,2022
te_season,1.1693422516306373,50,pitcher_batter_hand,2022
te_season_delta,1.2371332508078934,50,pitcher_batter_hand,2022
te_pitcher_id__balls_before__strikes_before,11.329841807689617,50,pitcher_batter_hand,2022
te_pitcher_id__balls_before__strikes_before_delta,11.728147627326786,50,pitcher_batter_hand,2022
te_pitcher_id__batter_hand,1.2009696874327993,50,pitcher_batter_hand,2022
te_pitcher_id__batter_hand_delta,1.9230415062989912,50,pitcher_batter_hand,2022
te_pitcher_id__base_state,6.4552347102137,50,pitcher_batter_hand,2022
te_pitcher_id__base_state_delta,6.3068370607998165,50,pitcher_batter_hand,2022
te_pitcher_id__game_type,3.8734161336073947,50,pitcher_batter_hand,2022
te_pitcher_id__game_type_delta,5.630900045273599,50,pitcher_batter_hand,2022
te_batter_id__pitcher_hand,6.068639212022202,50,pitcher_batter_hand,2022
te_batter_id__pitcher_hand_delta,3.682893597061353,50,pitcher_batter_hand,2022
te_balls_before__strikes_before,0.39558417417633285,50,pitcher_batter_hand,2022
te_balls_before__strikes_before_delta,0.21860463623341347,50,pitcher_batter_hand,2022
te_balls_before__strikes_before__game_type,0.8306842612394307,50,pitcher_batter_hand,2022
te_balls_before__strikes_before__game_type_delta,0.2038095837991685,50,pitcher_batter_hand,2022
te_pitcher_hand__batter_hand,0.09221053364163136,50,pitcher_batter_hand,2022
te_pitcher_hand__batter_hand_delta,0.09147279568480558,50,pitcher_batter_hand,2022
te_base_state__outs_before,0.161983041930194,50,pitcher_batter_hand,2022
te_base_state__outs_before_delta,0.33496970307764573,50,pitcher_batter_hand,2022
asof_pitcher_success_minus_global,0.38136194998269024,50,pitcher_batter_hand,2022
asof_batter_success_minus_global,0.5659557628904546,50,pitcher_batter_hand,2022
pitcher_success_x_two_strike,0.13857761265643959,50,pitcher_batter_hand,2022
pitcher_success_x_runner_on,0.11008421861170177,50,pitcher_batter_hand,2022
pitcher_fastball_x_hitter_count,0.150294054872579,50,pitcher_batter_hand,2022
season,1.1081093402586286,50,batter_env,2023
game_month,1.2570219469746586,50,batter_env,2023
game_dayofweek,0.11797939291720094,50,batter_env,2023
inning,0.13845676624227854,50,batter_env,2023
balls_before,0.3618313704481112,50,batter_env,2023
strikes_before,0.16244314273962396,50,batter_env,2023
outs_before,0.06681885366567636,50,batter_env,2023
run_top_before,0.23653815537443754,50,batter_env,2023
run_bot_before,0.04851731348969372,50,batter_env,2023
run_total_before,0.1075436036080767,50,batter_env,2023
score_diff_home,0.07697258574644002,50,batter_env,2023
score_diff_pitcher_team,0.21817385046345325,50,batter_env,2023
runner_on_1b,0.0,50,batter_env,2023
runner_on_2b,0.0,50,batter_env,2023
runner_on_3b,0.8141970217205783,50,batter_env,2023
num_runners_on,0.09445826276360811,50,batter_env,2023
home_win_expectancy,0.05763511409528155,50,batter_env,2023
away_win_expectancy,0.09306560252119685,50,batter_env,2023
li,0.21751744031562562,50,batter_env,2023
pitcher_hand,0.0,50,batter_env,2023
batter_hand,0.0874656564300055,50,batter_env,2023
pitcher_team_id,0.3166074425852272,50,batter_env,2023
batter_team_id,0.0417698837597323,50,batter_env,2023
asof_pitcher_n,0.6115777310528309,50,batter_env,2023
asof_pitcher_success_rate,0.28312402786314117,50,batter_env,2023
asof_pitcher_reverse_rate,0.42896917204024815,50,batter_env,2023
asof_pitcher_middle_rate,0.2289210488649936,50,batter_env,2023
asof_pitcher_ball_rate,0.05787058916326241,50,batter_env,2023
asof_pitcher_strike_rate,0.1423741765659926,50,batter_env,2023
asof_pitcher_prev1_game_success_rate,0.3818723394765431,50,batter_env,2023
asof_pitcher_prev3_game_success_rate,0.22944780674553983,50,batter_env,2023
asof_pitcher_prev5_game_success_rate,0.07799177359778348,50,batter_env,2023
asof_pitcher_prev1_game_middle_rate,0.09600567044723675,50,batter_env,2023
asof_pitcher_prev3_game_middle_rate,0.06970103556363107,50,batter_env,2023
asof_pitcher_prev5_game_middle_rate,0.06650666843506921,50,batter_env,2023
asof_batter_n,0.08381558404962774,50,batter_env,2023
asof_batter_success_rate,0.13904274230649116,50,batter_env,2023
asof_batter_middle_rate,0.1118271869926723,50,batter_env,2023
asof_pitcher_pitchmix_n,0.7204584663074783,50,batter_env,2023
asof_pitcher_fastball_rate,0.2677943911308252,50,batter_env,2023
asof_pitcher_breaking_rate,0.0,50,batter_env,2023
asof_pitcher_offspeed_rate,0.0497437988354398,50,batter_env,2023
hs_batter_logit_rel,0.3272735505319531,50,batter_env,2023
hs_batter_n,0.1487039397713083,50,batter_env,2023
hs_batter_rate,0.054836152565272606,50,batter_env,2023
hs_batter_rel,0.2259771850914419,50,batter_env,2023
hs_pitcher_logit_rel,0.4503440546964803,50,batter_env,2023
hs_pitcher_n,0.4987646588845074,50,batter_env,2023
hs_pitcher_rate,0.17343167804051782,50,batter_env,2023
hs_pitcher_rel,0.32074672931262543,50,batter_env,2023
top_bottom_code,0.025624580408649265,50,batter_env,2023
game_type_code,3.315920583209888,50,batter_env,2023
base_state_code,0.4821387957861705,50,batter_env,2023
pitcher_id_code,0.18561163344248355,50,batter_env,2023
batter_id_code,0.14285047112140867,50,batter_env,2023
count_index,0.1534265594550031,50,batter_env,2023
two_strike,0.031105773581002156,50,batter_env,2023
three_ball,0.12284309025045152,50,batter_env,2023
full_count,0.0,50,batter_env,2023
pitcher_count,0.0,50,batter_env,2023
hitter_count,0.1881536231265294,50,batter_env,2023
even_count,0.0,50,batter_env,2023
runner_on,0.17799535325508486,50,batter_env,2023
scoring_position,0.9134370715245713,50,batter_env,2023
abs_score_diff_pitcher_team,0.11019163463266858,50,batter_env,2023
pitcher_team_leading,0.0,50,batter_env,2023
pitcher_team_trailing,0.06303638348896463,50,batter_env,2023
late_inning,0.0,50,batter_env,2023
te_pitcher_id,5.350741407483549,50,batter_env,2023
te_pitcher_id_delta,4.186712881946616,50,batter_env,2023
te_batter_id,0.18973093357224494,50,batter_env,2023
te_batter_id_delta,0.38781471353571223,50,batter_env,2023
te_pitcher_team_id,0.09188660057054421,50,batter_env,2023
te_pitcher_team_id_delta,0.08093886722658106,50,batter_env,2023
te_batter_team_id,1.6443858335576829,50,batter_env,2023
te_batter_team_id_delta,1.0648913184404425,50,batter_env,2023
te_game_type,1.0218291740513064,50,batter_env,2023
te_game_type_delta,1.5343029661405032,50,batter_env,2023
te_season,2.882934902618065,50,batter_env,2023
te_season_delta,1.2285813071680818,50,batter_env,2023
te_pitcher_id__balls_before__strikes_before,11.341111807975764,50,batter_env,2023
te_pitcher_id__balls_before__strikes_before_delta,10.499901240414385,50,batter_env,2023
te_pitcher_id__batter_hand,1.3516138200589374,50,batter_env,2023
te_pitcher_id__batter_hand_delta,1.4849827361616248,50,batter_env,2023
te_pitcher_id__base_state,6.498303522571727,50,batter_env,2023
te_pitcher_id__base_state_delta,4.498390974322438,50,batter_env,2023
te_pitcher_id__game_type,5.933994903974194,50,batter_env,2023
te_pitcher_id__game_type_delta,7.308931063375355,50,batter_env,2023
te_batter_id__pitcher_hand,4.741707454895202,50,batter_env,2023
te_batter_id__pitcher_hand_delta,3.873127903389985,50,batter_env,2023
te_balls_before__strikes_before,0.10596590061171825,50,batter_env,2023
te_balls_before__strikes_before_delta,0.03430287826711089,50,batter_env,2023
te_balls_before__strikes_before__game_type,0.9023585673535655,50,batter_env,2023
te_balls_before__strikes_before__game_type_delta,2.3134062870936885,50,batter_env,2023
te_pitcher_hand__batter_hand,0.17080827892982708,50,batter_env,2023
te_pitcher_hand__batter_hand_delta,0.15281427093699362,50,batter_env,2023
te_base_state__outs_before,0.2238315765579884,50,batter_env,2023
te_base_state__outs_before_delta,0.15547077115091223,50,batter_env,2023
asof_pitcher_success_minus_global,0.3179292250379416,50,batter_env,2023
asof_batter_success_minus_global,0.11977139570139,50,batter_env,2023
pitcher_success_x_two_strike,0.08326810035097608,50,batter_env,2023
pitcher_success_x_runner_on,0.13917662803525568,50,batter_env,2023
pitcher_fastball_x_hitter_count,0.30149932878637326,50,batter_env,2023
season,1.353647144102209,50,pitcher_batter_hand,2023
game_month,1.152641713197388,50,pitcher_batter_hand,2023
game_dayofweek,0.06317050648077623,50,pitcher_batter_hand,2023
inning,0.10661768246819375,50,pitcher_batter_hand,2023
balls_before,0.4438733768534132,50,pitcher_batter_hand,2023
strikes_before,0.05483686768771778,50,pitcher_batter_hand,2023
outs_before,0.015114702987878608,50,pitcher_batter_hand,2023
run_top_before,0.1136648365597816,50,pitcher_batter_hand,2023
run_bot_before,0.0,50,pitcher_batter_hand,2023
run_total_before,0.08009551366038124,50,pitcher_batter_hand,2023
score_diff_home,0.17653667795801373,50,pitcher_batter_hand,2023
score_diff_pitcher_team,0.15872986036708955,50,pitcher_batter_hand,2023
runner_on_1b,0.0,50,pitcher_batter_hand,2023
runner_on_2b,0.0,50,pitcher_batter_hand,2023
runner_on_3b,0.6305821071102048,50,pitcher_batter_hand,2023
num_runners_on,0.20001546930267652,50,pitcher_batter_hand,2023
home_win_expectancy,0.0895703680172156,50,pitcher_batter_hand,2023
away_win_expectancy,0.03502754937274645,50,pitcher_batter_hand,2023
li,0.3071333230994817,50,pitcher_batter_hand,2023
pitcher_hand,0.0,50,pitcher_batter_hand,2023
batter_hand,0.03916674905695733,50,pitcher_batter_hand,2023
pitcher_team_id,0.16047538484616414,50,pitcher_batter_hand,2023
batter_team_id,0.2423683836611936,50,pitcher_batter_hand,2023
asof_pitcher_n,0.4773579158773568,50,pitcher_batter_hand,2023
asof_pitcher_success_rate,0.36619800204891545,50,pitcher_batter_hand,2023
asof_pitcher_reverse_rate,0.5916803229606855,50,pitcher_batter_hand,2023
asof_pitcher_middle_rate,0.2414509649280553,50,pitcher_batter_hand,2023
asof_pitcher_ball_rate,0.06378647108025073,50,pitcher_batter_hand,2023
asof_pitcher_strike_rate,0.19174201283166636,50,pitcher_batter_hand,2023
asof_pitcher_prev1_game_success_rate,0.2906290255241306,50,pitcher_batter_hand,2023
asof_pitcher_prev3_game_success_rate,0.2313277533797411,50,pitcher_batter_hand,2023
asof_pitcher_prev5_game_success_rate,0.08913928462483398,50,pitcher_batter_hand,2023
asof_pitcher_prev1_game_middle_rate,0.06019268004468605,50,pitcher_batter_hand,2023
asof_pitcher_prev3_game_middle_rate,0.08537568947988165,50,pitcher_batter_hand,2023
asof_pitcher_prev5_game_middle_rate,0.10105231212336775,50,pitcher_batter_hand,2023
asof_batter_n,0.1598188266396915,50,pitcher_batter_hand,2023
asof_batter_success_rate,0.2647817213740548,50,pitcher_batter_hand,2023
asof_batter_middle_rate,0.07255366082828463,50,pitcher_batter_hand,2023
asof_pitcher_pitchmix_n,0.3410055744731384,50,pitcher_batter_hand,2023
asof_pitcher_fastball_rate,0.1252031575935572,50,pitcher_batter_hand,2023
asof_pitcher_breaking_rate,0.10947916160032685,50,pitcher_batter_hand,2023
asof_pitcher_offspeed_rate,0.036078207329106736,50,pitcher_batter_hand,2023
hs_pitcher_batter_hand_logit_rel,0.21355914859346575,50,pitcher_batter_hand,2023
hs_pitcher_batter_hand_n,0.7401508180174793,50,pitcher_batter_hand,2023
hs_pitcher_batter_hand_rate,0.12978047840031415,50,pitcher_batter_hand,2023
hs_pitcher_batter_hand_rel,0.41666079059231687,50,pitcher_batter_hand,2023
hs_pitcher_logit_rel,0.45779079073354495,50,pitcher_batter_hand,2023
hs_pitcher_n,0.613156924038597,50,pitcher_batter_hand,2023
hs_pitcher_rate,0.4240013202386759,50,pitcher_batter_hand,2023
hs_pitcher_rel,0.339038227056022,50,pitcher_batter_hand,2023
top_bottom_code,0.0,50,pitcher_batter_hand,2023
game_type_code,1.3253556527001282,50,pitcher_batter_hand,2023
base_state_code,1.1129299678599278,50,pitcher_batter_hand,2023
pitcher_id_code,0.25975214990963696,50,pitcher_batter_hand,2023
batter_id_code,0.1560583170949785,50,pitcher_batter_hand,2023
count_index,0.18447298861154635,50,pitcher_batter_hand,2023
two_strike,0.01652196964180854,50,pitcher_batter_hand,2023
three_ball,0.23973634226250257,50,pitcher_batter_hand,2023
full_count,0.0,50,pitcher_batter_hand,2023
pitcher_count,0.04248613881078218,50,pitcher_batter_hand,2023
hitter_count,0.14112365502637939,50,pitcher_batter_hand,2023
even_count,0.08752756980998398,50,pitcher_batter_hand,2023
runner_on,0.017704691666386524,50,pitcher_batter_hand,2023
scoring_position,0.35838842062309556,50,pitcher_batter_hand,2023
abs_score_diff_pitcher_team,0.12196670509476727,50,pitcher_batter_hand,2023
pitcher_team_leading,0.03817399446566199,50,pitcher_batter_hand,2023
pitcher_team_trailing,0.07370011216067088,50,pitcher_batter_hand,2023
late_inning,0.011679324064174072,50,pitcher_batter_hand,2023
te_pitcher_id,5.2563244262760325,50,pitcher_batter_hand,2023
te_pitcher_id_delta,4.1318986399696565,50,pitcher_batter_hand,2023
te_batter_id,0.21621887107343038,50,pitcher_batter_hand,2023
te_batter_id_delta,0.3162203653266702,50,pitcher_batter_hand,2023
te_pitcher_team_id,0.1571815014653169,50,pitcher_batter_hand,2023
te_pitcher_team_id_delta,0.0794363012704898,50,pitcher_batter_hand,2023
te_batter_team_id,1.4574009656034679,50,pitcher_batter_hand,2023
te_batter_team_id_delta,0.9441664949991696,50,pitcher_batter_hand,2023
te_game_type,2.639514689581717,50,pitcher_batter_hand,2023
te_game_type_delta,1.0255102828379001,50,pitcher_batter_hand,2023
te_season,2.4365624681803695,50,pitcher_batter_hand,2023
te_season_delta,1.4780484211779463,50,pitcher_batter_hand,2023
te_pitcher_id__balls_before__strikes_before,15.012337519547058,50,pitcher_batter_hand,2023
te_pitcher_id__balls_before__strikes_before_delta,5.8386547361920105,50,pitcher_batter_hand,2023
te_pitcher_id__batter_hand,1.5131222674987261,50,pitcher_batter_hand,2023
te_pitcher_id__batter_hand_delta,1.25749470275367,50,pitcher_batter_hand,2023
te_pitcher_id__base_state,6.369061447209883,50,pitcher_batter_hand,2023
te_pitcher_id__base_state_delta,4.211454452925026,50,pitcher_batter_hand,2023
te_pitcher_id__game_type,6.980845078492693,50,pitcher_batter_hand,2023
te_pitcher_id__game_type_delta,6.6720903185425255,50,pitcher_batter_hand,2023
te_batter_id__pitcher_hand,4.406716011767582,50,pitcher_batter_hand,2023
te_batter_id__pitcher_hand_delta,4.077792617383469,50,pitcher_batter_hand,2023
te_balls_before__strikes_before,0.03842123318154635,50,pitcher_batter_hand,2023
te_balls_before__strikes_before_delta,0.21054681097369005,50,pitcher_batter_hand,2023
te_balls_before__strikes_before__game_type,1.8148570032983546,50,pitcher_batter_hand,2023
te_balls_before__strikes_before__game_type_delta,3.18218902997403,50,pitcher_batter_hand,2023
te_pitcher_hand__batter_hand,0.09151707683764318,50,pitcher_batter_hand,2023
te_pitcher_hand__batter_hand_delta,0.1348372493102393,50,pitcher_batter_hand,2023
te_base_state__outs_before,0.1869183593109151,50,pitcher_batter_hand,2023
te_base_state__outs_before_delta,0.22776586225613343,50,pitcher_batter_hand,2023
asof_pitcher_success_minus_global,0.18431947539983903,50,pitcher_batter_hand,2023
asof_batter_success_minus_global,0.27741356156800534,50,pitcher_batter_hand,2023
pitcher_success_x_two_strike,0.11086141358141201,50,pitcher_batter_hand,2023
pitcher_success_x_runner_on,0.1073386940005673,50,pitcher_batter_hand,2023
pitcher_fastball_x_hitter_count,0.11112419122881335,50,pitcher_batter_hand,2023
season,3.59054518892,50,batter_env,2024
game_month,1.6246399119812003,50,batter_env,2024
game_dayofweek,0.05693249476182647,50,batter_env,2024
inning,0.17133112262682318,50,batter_env,2024
balls_before,0.30571770053692177,50,batter_env,2024
strikes_before,0.05326554470937546,50,batter_env,2024
outs_before,0.012269832411916483,50,batter_env,2024
run_top_before,0.06527379070849937,50,batter_env,2024
run_bot_before,0.0652628266823828,50,batter_env,2024
run_total_before,0.16089792458681876,50,batter_env,2024
score_diff_home,0.032501278409215816,50,batter_env,2024
score_diff_pitcher_team,0.051638810351270756,50,batter_env,2024
runner_on_1b,0.0,50,batter_env,2024
runner_on_2b,0.0,50,batter_env,2024
runner_on_3b,0.7418807936227272,50,batter_env,2024
num_runners_on,0.0738831883897681,50,batter_env,2024
home_win_expectancy,0.09047709341177307,50,batter_env,2024
away_win_expectancy,0.020374308197559313,50,batter_env,2024
li,0.3440432744792202,50,batter_env,2024
pitcher_hand,0.0,50,batter_env,2024
batter_hand,0.02409447268275258,50,batter_env,2024
pitcher_team_id,0.09331698835594278,50,batter_env,2024
batter_team_id,0.10925832969921151,50,batter_env,2024
asof_pitcher_n,0.3838784030415121,50,batter_env,2024
asof_pitcher_success_rate,0.31005243342351013,50,batter_env,2024
asof_pitcher_reverse_rate,0.3192421496175034,50,batter_env,2024
asof_pitcher_middle_rate,0.32876383330249764,50,batter_env,2024
asof_pitcher_ball_rate,0.12491655560554266,50,batter_env,2024
asof_pitcher_strike_rate,0.22696191407303695,50,batter_env,2024
asof_pitcher_prev1_game_success_rate,0.7507115372525293,50,batter_env,2024
asof_pitcher_prev3_game_success_rate,0.10699430485103946,50,batter_env,2024
asof_pitcher_prev5_game_success_rate,0.11372182407647025,50,batter_env,2024
asof_pitcher_prev1_game_middle_rate,0.018189920207174175,50,batter_env,2024
asof_pitcher_prev3_game_middle_rate,0.16130570545867362,50,batter_env,2024
asof_pitcher_prev5_game_middle_rate,0.07880939112613151,50,batter_env,2024
asof_batter_n,0.09096421424706493,50,batter_env,2024
asof_batter_success_rate,0.27290811753986477,50,batter_env,2024
asof_batter_middle_rate,0.025610319777454114,50,batter_env,2024
asof_pitcher_pitchmix_n,0.5342940392626081,50,batter_env,2024
asof_pitcher_fastball_rate,0.2826960248828198,50,batter_env,2024
asof_pitcher_breaking_rate,0.06912811107275767,50,batter_env,2024
asof_pitcher_offspeed_rate,0.0934191692361733,50,batter_env,2024
hs_batter_logit_rel,0.4579233438753478,50,batter_env,2024
hs_batter_n,0.14658491704621726,50,batter_env,2024
hs_batter_rate,0.08372776875680785,50,batter_env,2024
hs_batter_rel,0.294570446762459,50,batter_env,2024
hs_pitcher_logit_rel,0.15815567980174064,50,batter_env,2024
hs_pitcher_n,0.1927945912383659,50,batter_env,2024
hs_pitcher_rate,0.15319222440367822,50,batter_env,2024
hs_pitcher_rel,0.17270380115217263,50,batter_env,2024
top_bottom_code,0.0,50,batter_env,2024
game_type_code,2.491634642129554,50,batter_env,2024
base_state_code,0.6234466801538452,50,batter_env,2024
pitcher_id_code,0.25071813352440436,50,batter_env,2024
batter_id_code,0.1420085061234521,50,batter_env,2024
count_index,0.12698397169916847,50,batter_env,2024
two_strike,0.0,50,batter_env,2024
three_ball,0.12920561302244393,50,batter_env,2024
full_count,0.0,50,batter_env,2024
pitcher_count,0.0,50,batter_env,2024
hitter_count,0.17111730599914393,50,batter_env,2024
even_count,0.040171855465318936,50,batter_env,2024
runner_on,0.1303348914009175,50,batter_env,2024
scoring_position,0.360573105557584,50,batter_env,2024
abs_score_diff_pitcher_team,0.03851643033112928,50,batter_env,2024
pitcher_team_leading,0.0,50,batter_env,2024
pitcher_team_trailing,0.026282341795319103,50,batter_env,2024
late_inning,0.048397057171679365,50,batter_env,2024
te_pitcher_id,4.791478023877719,50,batter_env,2024
te_pitcher_id_delta,5.938092636045825,50,batter_env,2024
te_batter_id,0.15620877214643036,50,batter_env,2024
te_batter_id_delta,0.47077689214861623,50,batter_env,2024
te_pitcher_team_id,0.15080285529094542,50,batter_env,2024
te_pitcher_team_id_delta,0.0920625095232697,50,batter_env,2024
te_batter_team_id,1.7565329741790219,50,batter_env,2024
te_batter_team_id_delta,1.0538603514249305,50,batter_env,2024
te_game_type,1.2015245286062979,50,batter_env,2024
te_game_type_delta,3.9103763663521245,50,batter_env,2024
te_season,0.8954677306894626,50,batter_env,2024
te_season_delta,1.1661400526864447,50,batter_env,2024
te_pitcher_id__balls_before__strikes_before,11.048124417187495,50,batter_env,2024
te_pitcher_id__balls_before__strikes_before_delta,9.6702631691699,50,batter_env,2024
te_pitcher_id__batter_hand,1.4694236793421283,50,batter_env,2024
te_pitcher_id__batter_hand_delta,1.6890951078214185,50,batter_env,2024
te_pitcher_id__base_state,5.407998731624306,50,batter_env,2024
te_pitcher_id__base_state_delta,4.651293304476169,50,batter_env,2024
te_pitcher_id__game_type,7.208070959896476,50,batter_env,2024
te_pitcher_id__game_type_delta,8.011262736370787,50,batter_env,2024
te_batter_id__pitcher_hand,2.97849841559366,50,batter_env,2024
te_batter_id__pitcher_hand_delta,3.701747969950191,50,batter_env,2024
te_balls_before__strikes_before,0.1373020805525691,50,batter_env,2024
te_balls_before__strikes_before_delta,0.2086662043636543,50,batter_env,2024
te_balls_before__strikes_before__game_type,1.671900798659986,50,batter_env,2024
te_balls_before__strikes_before__game_type_delta,0.6206073218269214,50,batter_env,2024
te_pitcher_hand__batter_hand,0.33836973325850206,50,batter_env,2024
te_pitcher_hand__batter_hand_delta,0.20547505992713047,50,batter_env,2024
te_base_state__outs_before,0.15073431845770993,50,batter_env,2024
te_base_state__outs_before_delta,0.20744530167074313,50,batter_env,2024
asof_pitcher_success_minus_global,0.28579464614237626,50,batter_env,2024
asof_batter_success_minus_global,0.25293092165462183,50,batter_env,2024
pitcher_success_x_two_strike,0.11604633165640053,50,batter_env,2024
pitcher_success_x_runner_on,0.02794679004865368,50,batter_env,2024
pitcher_fastball_x_hitter_count,0.13846215638673617,50,batter_env,2024
season,3.053338288789876,50,pitcher_batter_hand,2024
game_month,1.5532559815927736,50,pitcher_batter_hand,2024
game_dayofweek,0.0,50,pitcher_batter_hand,2024
inning,0.1191000528776295,50,pitcher_batter_hand,2024
balls_before,0.31150748611329404,50,pitcher_batter_hand,2024
strikes_before,0.0552360956367709,50,pitcher_batter_hand,2024
outs_before,0.04089693942460106,50,pitcher_batter_hand,2024
run_top_before,0.0979807103265506,50,pitcher_batter_hand,2024
run_bot_before,0.048181761023139744,50,pitcher_batter_hand,2024
run_total_before,0.06837329815995333,50,pitcher_batter_hand,2024
score_diff_home,0.07285920909255819,50,pitcher_batter_hand,2024
score_diff_pitcher_team,0.09989712819085866,50,pitcher_batter_hand,2024
runner_on_1b,0.0,50,pitcher_batter_hand,2024
runner_on_2b,0.0,50,pitcher_batter_hand,2024
runner_on_3b,0.7873344647199543,50,pitcher_batter_hand,2024
num_runners_on,0.07979005167858559,50,pitcher_batter_hand,2024
home_win_expectancy,0.05702775230017705,50,pitcher_batter_hand,2024
away_win_expectancy,0.086504341289965,50,pitcher_batter_hand,2024
li,0.25744618851209705,50,pitcher_batter_hand,2024
pitcher_hand,0.023325608446763266,50,pitcher_batter_hand,2024
batter_hand,0.0,50,pitcher_batter_hand,2024
pitcher_team_id,0.16339979966124057,50,pitcher_batter_hand,2024
batter_team_id,0.05336882366921891,50,pitcher_batter_hand,2024
asof_pitcher_n,0.6540742688328036,50,pitcher_batter_hand,2024
asof_pitcher_success_rate,0.32559668164075545,50,pitcher_batter_hand,2024
asof_pitcher_reverse_rate,0.21474441560073299,50,pitcher_batter_hand,2024
asof_pitcher_middle_rate,0.24171649787341337,50,pitcher_batter_hand,2024
asof_pitcher_ball_rate,0.22838747743398663,50,pitcher_batter_hand,2024
asof_pitcher_strike_rate,0.17264737666940688,50,pitcher_batter_hand,2024
asof_pitcher_prev1_game_success_rate,0.61872192972459,50,pitcher_batter_hand,2024
asof_pitcher_prev3_game_success_rate,0.16239780546151844,50,pitcher_batter_hand,2024
asof_pitcher_prev5_game_success_rate,0.07009396328087675,50,pitcher_batter_hand,2024
asof_pitcher_prev1_game_middle_rate,0.02736913105077108,50,pitcher_batter_hand,2024
asof_pitcher_prev3_game_middle_rate,0.1697811883743513,50,pitcher_batter_hand,2024
asof_pitcher_prev5_game_middle_rate,0.040846624917647754,50,pitcher_batter_hand,2024
