feature,missing_rate,fallback_rate,unique_count,mean,std,min,max,target_corr,bottom20_target_rate,top20_target_rate,top_bottom_target_gap,alpha,valid_year
rf_pitcher_count_recent_50_n,0.0,,51,40.770469665527344,18.436233520507812,0.0,50.0,0.008947698854453609,0.49010635918085127,0.5035202578897353,0.013413898708884042,10,2023
rf_pitcher_count_recent_50_control_rate,0.0,0.13875572752265553,2961,0.5349797606468201,0.06255331635475159,0.35104039311408997,0.7969400882720947,0.02794297301474772,0.4698481208518262,0.5157973718364698,0.045949250984643586,10,2023
rf_pitcher_batter_hand_recent_50_n,0.0,,36,42.715885162353516,17.404651641845703,0.0,50.0,0.003070491484248878,0.49995723449750534,0.5010624837005342,0.0011052492030288463,10,2023
rf_pitcher_batter_hand_recent_50_control_rate,0.0,0.13798187557275227,618,0.5437913537025452,0.06986629217863083,0.35340332984924316,0.8090060353279114,0.023048795530249636,0.4747098264022525,0.5092575655955938,0.034547739193341254,10,2023
rf_pitcher_long_term_n,0.0,,297,3241.064208984375,3371.728271484375,0.0,13637.0,0.02304749963943516,0.49000157766032976,0.501158626500948,0.011157048840618244,10,2024
rf_pitcher_long_term_rate,0.0,,311,0.5278732180595398,0.047664158046245575,0.34503018856048584,0.7726929783821106,0.025109458211299063,0.4575258775001946,0.5056906265360911,0.048164749035896515,10,2024
rf_global_historical_rate,0.0,,1,0.531581461429596,0.0,0.5315815210342407,0.5315815210342407,,,,,10,2024
rf_pitcher_recent_5_n,0.0,,2,4.006970405578613,1.9947571754455566,0.0,5.0,-0.003809966653708342,,,,10,2024
rf_pitcher_recent_5_control_rate,0.0,0.1986059556540845,311,0.5284866690635681,0.08233721554279327,0.2862178087234497,0.8165592551231384,0.018604992281179632,0.4683323310896006,0.5057051838980596,0.037372852808459034,10,2024
rf_pitcher_form_delta_5,0.0,,311,0.0006134109571576118,0.07033594697713852,-0.19884540140628815,0.19705727696418762,0.004763738458219043,0.4887750169196558,0.4943399883698391,0.005564971450183309,10,2024
rf_pitcher_form_delta_5_vs_global,0.0,,311,-0.0030948887579143047,0.08233721554279327,-0.24536371231079102,0.2849777340888977,0.018604992159958447,0.4683323310896006,0.5057051838980596,0.037372852808459034,10,2024
rf_pitcher_recent_10_n,0.0,,3,8.013664245605469,3.9895501136779785,0.0,10.0,-0.0038118568643903438,0.4861049201797189,0.48515592310910927,-0.0009489970706096362,10,2024
rf_pitcher_recent_10_control_rate,0.0,0.1986059556540845,311,0.5218127369880676,0.09029620885848999,0.26057225465774536,0.8624194264411926,0.013349826403000416,0.47727228255552295,0.48932397910550196,0.012051696549979007,10,2024
rf_pitcher_form_delta_10,0.0,,311,-0.006060386076569557,0.07902494817972183,-0.20817264914512634,0.25508102774620056,0.0001090476283171383,0.47859883892551414,0.48543115506609663,0.006832316140582495,10,2024
rf_pitcher_form_delta_10_vs_global,0.0,,311,-0.009768687188625336,0.09029620885848999,-0.271009236574173,0.3308379054069519,0.013349825769129029,0.47727228255552295,0.48932397910550196,0.012051696549979007,10,2024
rf_pitcher_recent_20_n,0.0,,5,16.026405334472656,7.979189872741699,0.0,20.0,-0.0038239322267331244,0.4861049201797189,0.48513198776878874,-0.0009729324109301607,10,2024
rf_pitcher_recent_20_control_rate,0.0,0.1986059556540845,311,0.5225770473480225,0.0864868313074112,0.23318174481391907,0.8416129350662231,0.01794028973296193,0.4765891533665346,0.49985364996975434,0.02326449660321972,10,2024
rf_pitcher_form_delta_20,0.0,,311,-0.0052961548790335655,0.07414557039737701,-0.2663634717464447,0.22579020261764526,0.004784878830629069,0.47881138986254973,0.4915114683395413,0.012700078476991561,10,2024
rf_pitcher_form_delta_20_vs_global,0.0,,311,-0.009004454128444195,0.0864868313074112,-0.29839977622032166,0.3100314438343048,0.017940288984736135,0.4765891533665346,0.49985364996975434,0.02326449660321972,10,2024
rf_pitcher_recent_50_n,0.0,,16,39.946693420410156,19.938249588012695,0.0,50.0,-0.0033352750478611312,0.49000157766032976,0.4857891192097583,-0.0042124584505714435,10,2024
rf_pitcher_recent_50_control_rate,0.0,0.1986059556540845,311,0.5209731459617615,0.07961001992225647,0.2693953514099121,0.8493030071258545,0.02758120423394539,0.462926791155559,0.5024486349563749,0.039521843800815915,10,2024
rf_pitcher_form_delta_50,0.0,,311,-0.006900066044181585,0.06724202632904053,-0.23109173774719238,0.21549861133098602,0.014855577241057395,0.47501034258584346,0.5028928759277658,0.02788253334192231,10,2024
rf_pitcher_form_delta_50_vs_global,0.0,,311,-0.010608365759253502,0.07961001992225647,-0.2621861696243286,0.31772151589393616,0.027581203237731878,0.462926791155559,0.5024486349563749,0.039521843800815915,10,2024
rf_pitcher_recent_100_n,0.0,,31,79.31632995605469,40.06321716308594,0.0,100.0,-0.0020609494102084027,0.49000157766032976,0.48597191367022186,-0.004029663990107901,10,2024
rf_pitcher_recent_100_control_rate,0.0,0.1986059556540845,311,0.518354058265686,0.07375552505254745,0.27593711018562317,0.8087107539176941,0.027191434551832705,0.4628218653538077,0.5071544276457883,0.044332562291980626,10,2024
rf_pitcher_form_delta_100,0.0,,311,-0.009519168175756931,0.056956179440021515,-0.17501385509967804,0.21076847612857819,0.014198587687122536,0.47554976570550833,0.49866375358445664,0.023113987878948306,10,2024
rf_pitcher_form_delta_100_vs_global,0.0,,311,-0.01322746742516756,0.07375552505254745,-0.25564441084861755,0.27712923288345337,0.027191434224638905,0.4628218653538077,0.5071544276457883,0.044332562291980626,10,2024
rf_pitcher_game_type_recent_50_n,0.0,,29,39.45633316040039,20.225404739379883,0.0,50.0,-0.0017460711507918543,0.48863395761553713,0.486168650291213,-0.002465307324324151,10,2024
rf_pitcher_game_type_recent_50_control_rate,0.0,0.2049371417751778,431,0.5229470729827881,0.058514438569545746,0.31718671321868896,0.8003765940666199,0.029605114685161582,0.45991577787398163,0.5155457037858018,0.055629925911820144,10,2024
rf_pitcher_count_recent_50_n,0.0,,51,37.7722053527832,20.610898971557617,0.0,50.0,0.003803418303605397,0.4892810868114178,0.48874676210517015,-0.0005343247062476464,10,2024
rf_pitcher_count_recent_50_control_rate,0.0,0.19916609797757065,2847,0.5221118330955505,0.05729416757822037,0.3255001902580261,0.8040456771850586,0.02714147363081625,0.46224576187757194,0.5075496584443964,0.04530389656682443,10,2024
rf_pitcher_batter_hand_recent_50_n,0.0,,38,39.678897857666016,20.040691375732422,0.0,50.0,-0.0020254421215872803,0.4896319234839873,0.4861467664065993,-0.0034851570773880014,10,2024
rf_pitcher_batter_hand_recent_50_control_rate,0.0,0.19864145763233362,601,0.5224426984786987,0.06230649724602699,0.31050822138786316,0.7895157337188721,0.03555896025990597,0.45728682473340887,0.517873923257635,0.06058709852422617,10,2024
rf_pitcher_long_term_n,0.0,,290,2460.622802734375,2343.332275390625,0.0,8670.0,-0.018478377547150135,0.5456644637311888,0.5215540804373292,-0.024110383293859616,20,2022
rf_pitcher_long_term_rate,0.0,,302,0.5417891144752502,0.05313333496451378,0.3797743022441864,0.7706491947174072,0.07233829389147177,0.47615586513224306,0.5849692323211944,0.1088133671889513,20,2022
rf_global_historical_rate,0.0,,1,0.5431423783302307,0.0,0.5431423783302307,0.5431423783302307,,,,,20,2022
rf_pitcher_recent_5_n,0.0,,2,4.213042259216309,1.8208513259887695,0.0,5.0,-0.012949717028747474,,,,20,2022
rf_pitcher_recent_5_control_rate,0.0,0.15739154328570504,303,0.5485482811927795,0.07218034565448761,0.34381943941116333,0.8165193796157837,0.05944220280467661,0.49289529376196717,0.5757429427979316,0.08284764903596442,20,2022
rf_pitcher_form_delta_5,0.0,,303,0.006759200245141983,0.04575619846582413,-0.11146990954875946,0.11519408226013184,0.009768813809936744,0.5160121575652664,0.524433802254814,0.008421644689547536,20,2022
rf_pitcher_form_delta_5_vs_global,0.0,,303,0.005405942443758249,0.07218034565448761,-0.199322909116745,0.273377001285553,0.05944219886917276,0.49289529376196717,0.5757429427979316,0.08284764903596442,20,2022
rf_pitcher_recent_10_n,0.0,,2,8.426084518432617,3.641702651977539,0.0,10.0,-0.012949717028747474,,,,20,2022
rf_pitcher_recent_10_control_rate,0.0,0.15739154328570504,303,0.5545135736465454,0.08541237562894821,0.2865161895751953,0.8137661218643188,0.05164727048100245,0.4984118049133529,0.5758786264778275,0.0774668215644746,20,2022
rf_pitcher_form_delta_10,0.0,,303,0.012724488042294979,0.06726250797510147,-0.16918356716632843,0.19199013710021973,0.008440679856472002,0.5053997820271475,0.5193727117880846,0.013972929760937114,20,2022
rf_pitcher_form_delta_10_vs_global,0.0,,303,0.011371230706572533,0.08541237562894821,-0.256626158952713,0.2706237733364105,0.05164726924149354,0.4984118049133529,0.5758786264778275,0.0774668215644746,20,2022
rf_pitcher_recent_20_n,0.0,,6,16.833087921142578,7.28416633605957,0.0,20.0,-0.013503416303916937,0.5289204435249241,0.5257716576742216,-0.00314878585070244,20,2022
rf_pitcher_recent_20_control_rate,0.0,0.15739154328570504,303,0.5571297407150269,0.09258817881345749,0.26488715410232544,0.8117561936378479,0.04157481854688053,0.4963538841680227,0.5635993633011626,0.06724547913313988,20,2022
rf_pitcher_form_delta_20,0.0,,303,0.01534065417945385,0.07696482539176941,-0.17785660922527313,0.21648690104484558,7.486386318760656e-05,0.5189527626567766,0.5161965710673936,-0.002756191589383006,20,2022
rf_pitcher_form_delta_20_vs_global,0.0,,303,0.013987394981086254,0.09258817881345749,-0.2782551944255829,0.2686138153076172,0.04157481854913518,0.4963538841680227,0.5635993633011626,0.06724547913313988,20,2022
rf_pitcher_recent_50_n,0.0,,15,41.89302062988281,18.276094436645508,0.0,50.0,-0.01570253372871128,0.5289204435249241,0.5247562310030395,-0.004164212521884592,20,2022
rf_pitcher_recent_50_control_rate,0.0,0.15739154328570504,302,0.5569126605987549,0.093545101583004,0.322792649269104,0.8395906686782837,0.043398426350152675,0.4972249950089838,0.5648337394858894,0.06760874447690562,20,2022
rf_pitcher_form_delta_50,0.0,,302,0.015123557299375534,0.08068469166755676,-0.1675238311290741,0.2611601948738098,0.0026787667517998493,0.5230907422233505,0.5269821708970205,0.0038914286736699832,20,2022
rf_pitcher_form_delta_50_vs_global,0.0,,302,0.013770299032330513,0.093545101583004,-0.22034969925880432,0.29644832015037537,0.04339842631001628,0.4972249950089838,0.5648337394858894,0.06760874447690562,20,2022
rf_pitcher_recent_100_n,0.0,,28,82.72467803955078,36.917816162109375,0.0,100.0,-0.016559608061278493,0.5289204435249241,0.5249982476694003,-0.00392219585552378,20,2022
rf_pitcher_recent_100_control_rate,0.0,0.15739154328570504,302,0.5478415489196777,0.08757109194993973,0.3367827236652374,0.8395906686782837,0.04955376984626487,0.4880726198015622,0.565816499491495,0.07774387968993285,20,2022
rf_pitcher_form_delta_100,0.0,,302,0.006052445154637098,0.07174903899431229,-0.19583456218242645,0.26302021741867065,0.006911631689287001,0.514951149708872,0.5292923664729762,0.014341216764104159,20,2022
rf_pitcher_form_delta_100_vs_global,0.0,,302,0.004699185024946928,0.08757109194993973,-0.2063596397638321,0.29644832015037537,0.04955376906593351,0.4880726198015622,0.565816499491495,0.07774387968993285,20,2022
rf_pitcher_game_type_recent_50_n,0.0,,30,40.59052276611328,19.323862075805664,0.0,50.0,-0.014893857875942005,0.5289204435249241,0.5238745984761002,-0.005045845048823883,20,2022
rf_pitcher_game_type_recent_50_control_rate,0.0,0.1809376414301416,420,0.5276473760604858,0.07278348505496979,0.3263879418373108,0.8180464506149292,0.0938857260358628,0.47371488518475346,0.6026156742296641,0.12890078904491065,20,2022
rf_pitcher_count_recent_50_n,0.0,,51,38.34855651855469,19.78369903564453,0.0,50.0,-0.020566142876010274,0.5474798609855561,0.5218710071023218,-0.025608853883234306,20,2022
rf_pitcher_count_recent_50_control_rate,0.0,0.16001810305812375,2852,0.5389237403869629,0.06593576818704605,0.34371376037597656,0.8071557879447937,0.06408597514738697,0.4862105009246603,0.5791898171532478,0.09297931622858752,20,2022
rf_pitcher_batter_hand_recent_50_n,0.0,,41,41.33235549926758,18.50751304626465,0.0,50.0,-0.016422038036144386,0.5289204435249241,0.524911925003262,-0.004008518521662063,20,2022
rf_pitcher_batter_hand_recent_50_control_rate,0.0,0.15739154328570504,585,0.5464788675308228,0.07285509258508682,0.33318865299224854,0.8193110227584839,0.06375751503507816,0.48023297562532413,0.5739026996512027,0.09366972402587853,20,2022
rf_pitcher_long_term_n,0.0,,305,3178.159423828125,2861.623779296875,0.0,10931.0,0.02377047264220075,0.48948472078014615,0.5231623705572397,0.03367764977709353,20,2023
rf_pitcher_long_term_rate,0.0,,318,0.5379318594932556,0.048067815601825714,0.4129801392555237,0.7485467195510864,0.031873556696508265,0.46068976625259217,0.5214836203916465,0.06079385413905436,20,2023
rf_global_historical_rate,0.0,,1,0.5395365357398987,0.0,0.5395364761352539,0.5395364761352539,,,,,20,2023
rf_pitcher_recent_5_n,0.0,,2,4.3100905418396,1.7244082689285278,0.0,5.0,0.0010522631671029568,,,,20,2023
rf_pitcher_recent_5_control_rate,0.0,0.13798187557275227,319,0.5493038892745972,0.06696832180023193,0.3643701374530792,0.7884984016418457,0.01670949421296514,0.4868594480169349,0.5092720618137454,0.022412613796810477,20,2023
rf_pitcher_form_delta_5,0.0,,319,0.011371951550245285,0.047963280230760574,-0.11957308650016785,0.10509725660085678,-0.008612534211601849,0.5062399118144955,0.48686366118560764,-0.019376250628887814,20,2023
rf_pitcher_form_delta_5_vs_global,0.0,,319,0.009767333045601845,0.06696832925081253,-0.17516636848449707,0.24896188080310822,0.01670949458578811,0.4868594480169349,0.5092720618137454,0.022412613796810477,20,2023
rf_pitcher_recent_10_n,0.0,,2,8.6201810836792,3.4488165378570557,0.0,10.0,0.0010522631671029568,,,,20,2023
rf_pitcher_recent_10_control_rate,0.0,0.13798187557275227,319,0.5568512082099915,0.07431744039058685,0.341986745595932,0.8120744228363037,0.011976258102753155,0.48887221311637274,0.5099470706333272,0.02107485751695448,20,2023
rf_pitcher_form_delta_10,0.0,,319,0.018919311463832855,0.057201094925403595,-0.13070423901081085,0.1549072116613388,-0.011224389372715908,0.5105649574480515,0.4913292466526859,-0.019235710795365624,20,2023
rf_pitcher_form_delta_10_vs_global,0.0,,319,0.017314692959189415,0.07431744039058685,-0.1975497454404831,0.27253788709640503,0.011976259524331805,0.48887221311637274,0.5099470706333272,0.02107485751695448,20,2023
rf_pitcher_recent_20_n,0.0,,5,17.236913681030273,6.89757776260376,0.0,20.0,0.001109505896964418,0.49995723449750534,0.5002080693059943,0.00025083480848892004,20,2023
rf_pitcher_recent_20_control_rate,0.0,0.13798187557275227,319,0.5645214319229126,0.0851978212594986,0.2814900577068329,0.8090558052062988,0.012440879442502837,0.4782343616632118,0.5024407955783273,0.02420643391511551,20,2023
rf_pitcher_form_delta_20,0.0,,319,0.026589618995785713,0.07047183811664581,-0.16576211154460907,0.22456637024879456,-0.006699931872274655,0.4997066736795258,0.4916845979045589,-0.008022075774966941,20,2023
rf_pitcher_form_delta_20_vs_global,0.0,,319,0.024984998628497124,0.085197813808918,-0.2580464482307434,0.26951929926872253,0.012440879010569844,0.4782343616632118,0.5024407955783273,0.02420643391511551,20,2023
rf_pitcher_recent_50_n,0.0,,14,42.994117736816406,17.283823013305664,0.0,50.0,0.0016966427731897145,0.49995723449750534,0.5004439885845074,0.0004867540870021059,20,2023
rf_pitcher_recent_50_control_rate,0.0,0.13798187557275227,318,0.5586759448051453,0.09171535074710846,0.3322800397872925,0.8205359578132629,0.005409191718244877,0.49450326558760294,0.49686647946933626,0.002363213881733328,20,2023
rf_pitcher_form_delta_50,0.0,,318,0.020744025707244873,0.08016607910394669,-0.18758359551429749,0.2675357758998871,-0.012923000862771745,0.5115104207940407,0.49364009729255554,-0.017870323501485208,20,2023
rf_pitcher_form_delta_50_vs_global,0.0,,318,0.019139405339956284,0.09171534329652786,-0.2072564661502838,0.28099945187568665,0.005409192281505236,0.49450326558760294,0.49686647946933626,0.002363213881733328,20,2023
rf_pitcher_recent_100_n,0.0,,27,85.48326873779297,34.7540397644043,0.0,100.0,0.00311100999297311,0.49995723449750534,0.5010535045298284,0.001096270032323099,20,2023
rf_pitcher_recent_100_control_rate,0.0,0.13798187557275227,318,0.5509169101715088,0.08768316358327866,0.3497913181781769,0.7977275848388672,0.010245837155599744,0.48043478260869565,0.4999403151360815,0.01950553252738585,20,2023
rf_pitcher_form_delta_100,0.0,,318,0.012985060922801495,0.07364054769277573,-0.16365787386894226,0.2375490963459015,-0.008605380742307968,0.5007013478075257,0.4887652992875556,-0.011936048519970155,20,2023
rf_pitcher_form_delta_100_vs_global,0.0,,318,0.011380442418158054,0.08768315613269806,-0.18974518775939941,0.2581910789012909,0.010245836516081932,0.48043478260869565,0.4999403151360815,0.01950553252738585,20,2023
rf_pitcher_game_type_recent_50_n,0.0,,26,42.16788101196289,17.994354248046875,0.0,50.0,0.003955253281206218,0.49995723449750534,0.5009050918716911,0.0009478573741857343,20,2023
rf_pitcher_game_type_recent_50_control_rate,0.0,0.15089705732613787,444,0.5245024561882019,0.06611970067024231,0.3279139995574951,0.7909379005432129,0.02090705113382201,0.468029517351416,0.5162583432252038,0.048228825873787795,20,2023
rf_pitcher_count_recent_50_n,0.0,,51,40.770469665527344,18.436233520507812,0.0,50.0,0.008947698854453609,0.49010635918085127,0.5035202578897353,0.013413898708884042,20,2023
rf_pitcher_count_recent_50_control_rate,0.0,0.13875572752265553,2962,0.5347936749458313,0.06194751337170601,0.35136786103248596,0.7929112315177917,0.028430602168337527,0.47021429713737406,0.5161512445065516,0.04593694736917753,20,2023
rf_pitcher_batter_hand_recent_50_n,0.0,,36,42.715885162353516,17.404651641845703,0.0,50.0,0.003070491484248878,0.49995723449750534,0.5010624837005342,0.0011052492030288463,20,2023
rf_pitcher_batter_hand_recent_50_control_rate,0.0,0.13798187557275227,618,0.543649435043335,0.06945465505123138,0.3564900755882263,0.8009379506111145,0.023332248968478162,0.4747098264022525,0.509169736815323,0.03445991041307045,20,2023
rf_pitcher_long_term_n,0.0,,297,3241.064208984375,3371.728271484375,0.0,13637.0,0.02304749963943516,0.49000157766032976,0.501158626500948,0.011157048840618244,20,2024
rf_pitcher_long_term_rate,0.0,,311,0.5276758670806885,0.04621737822890282,0.3954494595527649,0.7421725392341614,0.026210203285366346,0.4575871543543075,0.505712124077927,0.04812496972361946,20,2024
rf_global_historical_rate,0.0,,1,0.531581461429596,0.0,0.5315815210342407,0.5315815210342407,,,,,20,2024
rf_pitcher_recent_5_n,0.0,,2,4.006970405578613,1.9947571754455566,0.0,5.0,-0.003809966653708342,,,,20,2024
rf_pitcher_recent_5_control_rate,0.0,0.1986059556540845,311,0.5280834436416626,0.060542941093444824,0.3468841314315796,0.7567955851554871,0.02328091228507706,0.4668709005930639,0.5026405351484567,0.03576963455539284,20,2024
rf_pitcher_form_delta_5,0.0,,311,0.00040750406333245337,0.04224590212106705,-0.11929650604724884,0.11795664578676224,0.004689876973019869,0.4888041648119835,0.49458141425088054,0.005777249438897014,20,2024
rf_pitcher_form_delta_5_vs_global,0.0,,311,-0.0034980836790055037,0.06054294481873512,-0.18469738960266113,0.22521407902240753,0.023280912087713795,0.4668709005930639,0.5026405351484567,0.03576963455539284,20,2024
rf_pitcher_recent_10_n,0.0,,3,8.013664245605469,3.9895501136779785,0.0,10.0,-0.0038118568643903438,0.4861049201797189,0.48515592310910927,-0.0009489970706096362,20,2024
rf_pitcher_recent_10_control_rate,0.0,0.1986059556540845,311,0.5237012505531311,0.06851004809141159,0.3153592050075531,0.7973296642303467,0.017694629765804267,0.46969142108205,0.500857766687461,0.031166345605410983,20,2024
rf_pitcher_form_delta_10,0.0,,311,-0.003974618390202522,0.05278255417943001,-0.1387944370508194,0.17002670466899872,1.69185222087693e-05,0.47859883892551414,0.48543115506609663,0.006832316140582495,20,2024
rf_pitcher_form_delta_10_vs_global,0.0,,311,-0.00788020621985197,0.06851004809141159,-0.21622230112552643,0.26574814319610596,0.017694628846069343,0.46969142108205,0.500857766687461,0.031166345605410983,20,2024
rf_pitcher_recent_20_n,0.0,,5,16.026405334472656,7.979189872741699,0.0,20.0,-0.0038239322267331244,0.4861049201797189,0.48513198776878874,-0.0009729324109301607,20,2024
rf_pitcher_recent_20_control_rate,0.0,0.1986059556540845,311,0.5238027572631836,0.07115574926137924,0.3001585900783539,0.797997236251831,0.020661865527241398,0.4693121693121693,0.5026841718623444,0.033372002550175084,20,2024
rf_pitcher_form_delta_20,0.0,,311,-0.003873103763908148,0.055750273168087006,-0.20015859603881836,0.1691950410604477,0.004642909832295377,0.4786962037669562,0.4939659479611053,0.015269744194149115,20,2024
rf_pitcher_form_delta_20_vs_global,0.0,,311,-0.0077786920592188835,0.07115574181079865,-0.23142291605472565,0.26641571521759033,0.020661865169161152,0.4693121693121693,0.5026841718623444,0.033372002550175084,20,2024
rf_pitcher_recent_50_n,0.0,,16,39.946693420410156,19.938249588012695,0.0,50.0,-0.0033352750478611312,0.49000157766032976,0.4857891192097583,-0.0042124584505714435,20,2024
rf_pitcher_recent_50_control_rate,0.0,0.1986059556540845,311,0.5218886733055115,0.07176385819911957,0.29044002294540405,0.8260005116462708,0.02868012126108609,0.46235655216906807,0.5035465185010048,0.04118996633193678,20,2024
rf_pitcher_form_delta_50,0.0,,311,-0.005787189584225416,0.05774680897593498,-0.1946738064289093,0.18603244423866272,0.014664518852267631,0.47564868305101343,0.5019749771369642,0.02632629408595072,20,2024
rf_pitcher_form_delta_50_vs_global,0.0,,311,-0.009692777879536152,0.07176385819911957,-0.24114149808883667,0.2944190204143524,0.02868012024439783,0.46235655216906807,0.5035465185010048,0.04118996633193678,20,2024
rf_pitcher_recent_100_n,0.0,,31,79.31632995605469,40.06321716308594,0.0,100.0,-0.0020609494102084027,0.49000157766032976,0.48597191367022186,-0.004029663990107901,20,2024
rf_pitcher_recent_100_control_rate,0.0,0.1986059556540845,311,0.5190619826316833,0.06979915499687195,0.3218645751476288,0.7985002994537354,0.027863298834876038,0.46352945772777,0.5070763537586364,0.04354689603086637,20,2024
rf_pitcher_form_delta_100,0.0,,311,-0.008613902144134045,0.05237894132733345,-0.16045278310775757,0.1934502124786377,0.014003104463435265,0.47554976570550833,0.4973457771985972,0.02179601149308885,20,2024
rf_pitcher_form_delta_100_vs_global,0.0,,311,-0.012519489973783493,0.06979915499687195,-0.20971693098545074,0.266918808221817,0.027863298573090237,0.46352945772777,0.5070763537586364,0.04354689603086637,20,2024
rf_pitcher_game_type_recent_50_n,0.0,,29,39.45633316040039,20.225404739379883,0.0,50.0,-0.0017460711507918543,0.48863395761553713,0.486168650291213,-0.002465307324324151,20,2024
rf_pitcher_game_type_recent_50_control_rate,0.0,0.2049371417751778,431,0.5228214859962463,0.05780034884810448,0.3282700181007385,0.7855009436607361,0.030148916364720665,0.460091029101728,0.5155457037858018,0.05545467468407378,20,2024
rf_pitcher_count_recent_50_n,0.0,,51,37.7722053527832,20.610898971557617,0.0,50.0,0.003803418303605397,0.4892810868114178,0.48874676210517015,-0.0005343247062476464,20,2024
rf_pitcher_count_recent_50_control_rate,0.0,0.19916609797757065,2846,0.5219280123710632,0.05631639063358307,0.3345480263233185,0.783286988735199,0.027894068010484444,0.46225857311785573,0.5074738562735096,0.045215283155653874,20,2024
rf_pitcher_batter_hand_recent_50_n,0.0,,38,39.678897857666016,20.040691375732422,0.0,50.0,-0.0020254421215872803,0.4896319234839873,0.4861467664065993,-0.0034851570773880014,20,2024
rf_pitcher_batter_hand_recent_50_control_rate,0.0,0.19864145763233362,602,0.522301435470581,0.061551228165626526,0.33827000856399536,0.7855009436607361,0.036192613946897954,0.45748615486976774,0.5181505840777462,0.06066442920797843,20,2024
